directed_id,original_edge_id,nvdb_id,name,geometry,is_reverse
106,106,1841085,Milstensvägen,"LINESTRING (17.955258872884766 59.38445989619134, 17.95507751989983 59.384207028846504, 17.954870382604028 59.383907219403646, 17.954652376407527 59.383610181010035)",false
107,107,1841181,Gamla Enköpingsvägen,"LINESTRING (17.945186197436406 59.38209410714021, 17.946639958397387 59.38169087214547)",false
108,108,1844776,,"LINESTRING (17.961295360165074 59.396565829857494, 17.961095421028077 59.39652500003194, 17.960881821838907 59.396481487746634, 17.960650162574808 59.39643010014606, 17.960424495286 59.39638053504424, 17.96022511170416 59.3963343357234, 17.960057766777123 59.39631504944978, 17.959852925066713 59.39630099011592, 17.95963147850194 59.39629371422461, 17.959393575337916 59.396295932057654, 17.959144553783894 59.39629915655197, 17.95896944819738 59.3963177406993, 17.958793625365985 59.39635072725358, 17.958639306254103 59.396386631363086, 17.958502861100857 59.396427674083824, 17.958376551128023 59.39647724796274, 17.958278683100996 59.396522016089556, 17.957917410436586 59.396706558188626, 17.957404492087267 59.3969533057007)",false
109,109,1844775,,"LINESTRING (17.962987959860737 59.397079028347456, 17.96272158661625 59.397008942637065, 17.962546023622007 59.39695231216198, 17.96242616194777 59.39690863184886, 17.962305375713147 59.39686767718067, 17.96195228351621 59.39674739667744, 17.961777795836987 59.39669074078242, 17.96162047993074 59.39664468442972, 17.961437063219154 59.39659795358555, 17.961295360165074 59.396565829857494)",false
110,110,1844681,,"LINESTRING (17.957404492087267 59.3969533057007, 17.95669536036672 59.39722223773168)",false
111,111,1844680,,"LINESTRING (17.95669536036672 59.39722223773168, 17.956852304496934 59.39728813119795, 17.956932865233412 59.39731643424022, 17.957015163851523 59.39732950274352, 17.9571023363176 59.3973267264453, 17.957284742537503 59.397313999878335, 17.957368559537983 59.39730042659857, 17.957435752163892 59.39727624953485, 17.957485989541063 59.397244747068974, 17.957518186476413 59.39720620442031, 17.957532579177222 59.39716332997602, 17.957527551445846 59.39711698709384, 17.957508281928018 59.39707220723139, 17.957480094421783 59.397030028829086, 17.957404492087267 59.3969533057007)",false
112,112,1844635,,"LINESTRING (17.96380528977338 59.39801602423211, 17.963728527488886 59.3978782268845, 17.96364643964211 59.397774454260166, 17.963556180608304 59.39766810860517, 17.963436764397095 59.39755515585644, 17.96315017409806 59.3973061541618, 17.96306759496753 59.39722031921051, 17.963016446048684 59.39716004484294, 17.962992489877962 59.39710910001882, 17.962987959860737 59.397079028347456)",false
113,113,1844664,,"LINESTRING (17.971724324835044 59.397480182511835, 17.97146169733698 59.39734268855071, 17.971197360102856 59.39717780803218, 17.97105195800468 59.397067188213036, 17.9709508444057 59.39696591108922)",false
114,114,1844662,,"LINESTRING (17.9709508444057 59.39696591108922, 17.970837330970657 59.39711795068985, 17.970679555252982 59.397268796872446, 17.970548194827522 59.39734806144964, 17.970388792192935 59.39742180924066, 17.970108826994935 59.39754342085774)",false
115,115,1844636,,"LINESTRING (17.97530307981234 59.39780341941748, 17.97528045563533 59.397739955744925, 17.97527088372627 59.397638273674005, 17.97528665539457 59.397541872241874, 17.97527533249111 59.397505396080874, 17.975234705204937 59.39747754101031, 17.975162303004694 59.39746107711466, 17.97504567337599 59.39745264910931, 17.974869299544554 59.39744249267126, 17.974686837953367 59.3974370576779, 17.974569900500722 59.39744058755432, 17.974450227612586 59.39745150324463, 17.97429324349413 59.397470359660666, 17.974139714552454 59.39748481485881, 17.9740234791454 59.39749132953036, 17.97391048276323 59.39748936839715, 17.97379316463246 59.397478510803225, 17.973675650654823 59.39746441365195, 17.9735592637446 59.39744267063528, 17.973393151478888 59.39740926528713, 17.97305655643111 59.39735771285396)",false
116,116,1844661,,"LINESTRING (17.971724324835044 59.397480182511835, 17.971504609465473 59.397466650967665, 17.971268556632808 59.397456097191466, 17.971040045816405 59.39745520176137, 17.970852303647778 59.3974590742962, 17.970471458784292 59.397483474726315, 17.970108826994935 59.39754342085774)",false
117,117,1843605,,"LINESTRING (17.971896137643313 59.39748754557835, 17.971724324835044 59.397480182511835)",false
118,118,1843603,,"LINESTRING (17.974031605952202 59.39823206963663, 17.973757873731962 59.398155605121104, 17.973588976307962 59.398112181272495, 17.97346581497049 59.398075900620725, 17.973362157820382 59.398036578250085, 17.973269578555016 59.39799517910156, 17.97316539027687 59.39794717930418, 17.973073100456393 59.39790224195736, 17.97258686329968 59.397647001057805, 17.972477755357403 59.397588482532164, 17.972368799656905 59.397549792372615, 17.97223266200418 59.39751861381973, 17.97206874290431 59.397494942478374, 17.9719136742543 59.39748829704882)",false
119,119,1843604,,"LINESTRING (17.9719136742543 59.39748829704882, 17.971896137643313 59.39748754557835)",false
120,120,1844634,,"LINESTRING (17.970108826994935 59.39754342085774, 17.96996712818081 59.39757668775794, 17.969829060970206 59.397617222273865, 17.969685868540257 59.39766925848988, 17.96951063711869 59.3977367429756, 17.969379477956476 59.39779400422186, 17.969223101206325 59.39786553398861, 17.96909037514666 59.3979228216166, 17.968959414665925 59.39795781082288, 17.968823669148644 59.39797578168771, 17.968650164812786 59.39798593152983, 17.968330074949563 59.398002544658574, 17.96810463485762 59.39800838545152, 17.967848104763664 59.39801092565061, 17.96747829080452 59.39800742555864, 17.967254094045355 59.39800753952808, 17.967040894487724 59.39801291127571, 17.966838691515708 59.39802434061286, 17.96660245864786 59.39803632805853, 17.96633661250223 59.39804336346257, 17.965975636356696 59.39804460931479, 17.965744972264176 59.39803504618668, 17.9654135726612 59.3980325626917, 17.964928930398546 59.398032555881215, 17.964437696171668 59.39802043137187, 17.96380528977338 59.39801602423211)",false
121,121,1843601,,"LINESTRING (17.96380528977338 59.39801602423211, 17.963897034879228 59.39824864155654)",false
122,122,1843602,,"LINESTRING (17.974031605952202 59.39823206963663, 17.974190313060614 59.39816429985258, 17.974362399765987 59.39809740187821, 17.974571251551264 59.39802256623989, 17.974786567512993 59.39794871503178, 17.97498575873212 59.39788951891122, 17.975172095986203 59.39783786735874, 17.97530307981234 59.39780341941748)",false
123,123,1843461,,"LINESTRING (17.963897034879228 59.39824864155654, 17.964182329012953 59.398442533848005, 17.964749852923696 59.39890017075048, 17.965023817418263 59.39909153326319, 17.96512809857424 59.399156008465035)",false
124,124,1843464,,"LINESTRING (17.97156803553856 59.399681833149955, 17.971624327841027 59.399658804634626, 17.971788691760302 59.39958769210808, 17.97194757295265 59.399513945625436, 17.972086474158477 59.39944405991774, 17.972304569832037 59.39932073613529, 17.97267713542947 59.39909631309905, 17.972939406131303 59.398896229980686, 17.973166465034854 59.398737736113034, 17.97336044136124 59.39862078315844, 17.973544932878042 59.3985056007144, 17.97382444714222 59.39834271960211, 17.974031605952202 59.39823206963663)",false
125,125,1843463,,"LINESTRING (17.971098272008234 59.39985254775617, 17.97124471213942 59.39980511777697, 17.971428047462787 59.3997391358004, 17.97156803553856 59.399681833149955)",false
126,126,1843462,,"LINESTRING (17.96819291581645 59.40038321880824, 17.96838926501235 59.40035428148412, 17.969357991138164 59.400200020256555, 17.970162609551007 59.40007910666713, 17.97035623724789 59.4000414670462, 17.97051279063574 59.40000687309837, 17.97069382952989 59.39996373276368, 17.97087467071348 59.39991733478878, 17.97106723964948 59.399862600042844, 17.971098272008234 59.39985254775617)",false
127,127,1844966,,"LINESTRING (17.9709508444057 59.39696591108922, 17.971080893579305 59.396729692019576, 17.971159952161347 59.396597505256366, 17.971248045058275 59.39647331674189, 17.97133982329359 59.39635721238636, 17.971420894679113 59.39626572171462, 17.97151344411512 59.396178947648565, 17.97162867683872 59.39608038829687, 17.971748630724477 59.395971971528176, 17.971907759821413 59.3958091417562, 17.972104759103388 59.39562125859774, 17.972249690738405 59.395478215421505, 17.972500388608097 59.39515339333923, 17.972738998007845 59.394831218540254, 17.97284451550259 59.39467943476606)",false
128,128,1844967,,"LINESTRING (17.97284451550259 59.39467943476606, 17.972858731861027 59.39465898401076)",false
129,129,1844969,,"LINESTRING (17.962987959860737 59.397079028347456, 17.96300227223065 59.39701796759515, 17.963033669551304 59.3968813966908, 17.963058559499675 59.39681092101696, 17.963104765681187 59.39674907270157, 17.963163794034415 59.39669624240648, 17.96322006603598 59.39665078921992, 17.963433970992764 59.396485997984385, 17.963521048377274 59.39643053527111, 17.963619638305055 59.39638059778425, 17.963719934022173 59.39632356753267, 17.963814326989556 59.39625766748927, 17.96420844007565 59.395985396624084, 17.964556982626302 59.395733686739305, 17.965208708031568 59.39532306822413, 17.965753202807143 59.39491826357132, 17.966055223170926 59.39468180593508)",false
130,130,1844970,,"LINESTRING (17.966055223170926 59.39468180593508, 17.966064822101593 59.39467429106508)",false
131,131,1844971,,"LINESTRING (17.966064822101593 59.39467429106508, 17.966197415402053 59.394570479529364, 17.966484500405 59.394341224838534, 17.966531868255842 59.39428557505273)",false
132,132,1844972,,"LINESTRING (17.966531868255842 59.39428557505273, 17.966544511096775 59.39427072220668, 17.96663148854843 59.39421363306778, 17.966682062303676 59.39418791600504)",false
133,133,1844973,,"LINESTRING (17.966682062303676 59.39418791600504, 17.96674347905771 59.39415668471055, 17.966844765006122 59.39409882060656, 17.966917898831802 59.39403353656508, 17.96702525298677 59.393919363382324)",false
134,134,1921227,,"LINESTRING (17.961295360165074 59.396565829857494, 17.96123455558633 59.39665283694141, 17.961179040565295 59.39679942604298, 17.961140141761952 59.39695914360121, 17.961143253736694 59.39706946441628, 17.961196786176533 59.39717524373479, 17.961261421823174 59.39730667719975, 17.96142333105237 59.39746403660404)",false
135,135,1962106,,"LINESTRING (17.963880792539186 59.39906128068481, 17.963886474218224 59.3990268883899, 17.963897034879228 59.39824864155654)",false
136,136,1841035,Grahamsvägen,"LINESTRING (17.955960393960616 59.381332780274064, 17.95586757054722 59.38116161025317, 17.95581514629641 59.38105106849298, 17.955773833330067 59.38094798468444, 17.955739506485376 59.3808276423706, 17.955661706824923 59.38052257463103)",false
137,137,1851307,Gamla Enköpingsvägen,"LINESTRING (17.955661706824923 59.38052257463103, 17.955949028240486 59.3805088898084, 17.956271187190474 59.38048895997354, 17.956462127459346 59.380478393989165, 17.956626161317857 59.38046443919941, 17.95679640040849 59.380447117540854, 17.956969810561617 59.38042920255434, 17.957124019984743 59.380411039919935, 17.95727880790491 59.38038496539266, 17.95742882486689 59.38035952008503, 17.957583499362105 59.380331542755584, 17.95773761032894 59.38030276030833, 17.957892237406973 59.380274244527634, 17.958282663223834 59.380181664525296)",false
138,138,1841033,Sandåsvägen,"LINESTRING (17.95823923910507 59.38072789511384, 17.958161734766236 59.380743509923825, 17.95808445441671 59.3807722030452, 17.957857784746075 59.380881860558986, 17.95764060461593 59.380962799174945, 17.9574856596748 59.38101337315828, 17.95731712036347 59.38105952874373, 17.957140155109524 59.381098731449015, 17.95682794925524 59.38116969305023, 17.956617377502404 59.381208875427056, 17.956360449698312 59.38125856176092, 17.956036713541238 59.381318621526404)",false
139,139,1851303,de Lavalvägen,"LINESTRING (17.958282663223834 59.380181664525296, 17.95830796306522 59.3802302701713, 17.958306696431777 59.380281203928575, 17.95830018465968 59.3803422759606, 17.958268017587685 59.38053797251438, 17.95823923910507 59.38072789511384)",false
140,140,1841032,de Lavalvägen,"LINESTRING (17.958824103059705 59.381305822153095, 17.95847963935379 59.38102146327209, 17.958377972258347 59.380944353064216, 17.95831631905682 59.38088542084588, 17.95823923910507 59.38072789511384)",false
141,141,1851351,Gamla Enköpingsvägen,"LINESTRING (17.958282663223834 59.380181664525296, 17.95861554865473 59.38008178964216, 17.95884058828321 59.38002523830691, 17.959035684212562 59.3799860170467, 17.959216330857984 59.379955192786774, 17.959371521069105 59.37993619645027)",false
142,142,1851347,Sevensvägen,"LINESTRING (17.959371521069105 59.37993619645027, 17.959364691144184 59.38018103714354, 17.95937596414278 59.380254375653706, 17.95940230495566 59.38032964556048, 17.95944272326987 59.38039952786785, 17.95948447873995 59.380456062728854, 17.959575949099655 59.38054992861121, 17.96007044150539 59.380989048028994)",false
143,143,1851356,Gamla Enköpingsvägen,"LINESTRING (17.960946299437072 59.379761427633085, 17.960089106254653 59.379854344625215, 17.959670335390165 59.37990028093568, 17.959371521069105 59.37993619645027)",false
144,144,1841039,Frejavägen,"LINESTRING (17.96007044150539 59.380989048028994, 17.960228987842125 59.38099939433396, 17.960685182978914 59.38104435248818, 17.96132127649589 59.381108586303895, 17.961648541087854 59.38113865055639)",false
145,145,1851355,Gamla Enköpingsvägen,"LINESTRING (17.96097921704316 59.37975785934443, 17.960946299437072 59.379761427633085)",false
146,146,1841015,Frejavägen,"LINESTRING (17.963101065503423 59.381572499634444, 17.962424862199093 59.38133601852231, 17.962190368648052 59.381259871436946, 17.962003345994802 59.38121022316503, 17.961648541087854 59.38113865055639)",false
147,147,1841040,Vikingavägen,"LINESTRING (17.961648541087854 59.38113865055639, 17.961746797176378 59.3811039254996, 17.961833834400043 59.381078081693296, 17.96192774122273 59.38105103939545, 17.962117614992007 59.38100482435716, 17.9623006420204 59.380960076543786, 17.962499428993144 59.38091126816308, 17.962660586831852 59.3808665854396, 17.962785253425423 59.380827359527835, 17.962901631460625 59.38078337063022, 17.96300586864748 59.380741733292794, 17.96312410227119 59.380684106349634)",false
148,148,1841051,Fylkesvägen,"LINESTRING (17.96312410227119 59.380684106349634, 17.96283867750201 59.38055892279541, 17.962592610958 59.38044920759434)",false
149,149,1840995,Fylkesvägen,"LINESTRING (17.96312410227119 59.380684106349634, 17.9635108569926 59.38084446621909, 17.964105741886623 59.381104518416635, 17.964573531170576 59.381308537516034, 17.965235117268875 59.38159505018028, 17.965739527049962 59.381813472492404)",false
150,150,1841004,Ursviksvägen,"LINESTRING (17.966323440236675 59.38170861315233, 17.9670691524042 59.38156123191865)",false
151,151,1841088,Ursviksvägen,"LINESTRING (17.9670691524042 59.38156123191865, 17.967567320024063 59.38147488737311)",false
152,152,1853945,Rissneleden,"LINESTRING (17.968214580255708 59.37708288722154, 17.967157888541717 59.377229645112635, 17.967051126422934 59.37702221788866)",false
153,153,1841089,Ursviksvägen,"LINESTRING (17.967567320024063 59.38147488737311, 17.967583980550998 59.381472000179755)",false
154,154,1841090,Ursviksvägen,"LINESTRING (17.967583980550998 59.381472000179755, 17.968402856291505 59.38133006442948)",false
155,155,1854194,Östra Madenvägen,"LINESTRING (17.970896158739567 59.37817131108045, 17.970704423343655 59.378175222076194, 17.970593525412635 59.378172150860976, 17.97042521975336 59.378174943476665, 17.969519970221263 59.37817031614271, 17.968642806591447 59.3782290766596, 17.967811270428726 59.37832390437325)",false
156,156,1853925,Rissneleden,"LINESTRING (17.96832038253811 59.37725629677663, 17.96788976788799 59.37731795865699)",false
157,157,1841091,Ursviksvägen,"LINESTRING (17.968402856291505 59.38133006442948, 17.968559269132292 59.3812980446791, 17.968739902595043 59.38125822157593, 17.968898206195778 59.38121057676675)",false
158,158,1853926,Rissneleden,"LINESTRING (17.968214580255708 59.37708288722154, 17.96832038253811 59.37725629677663)",false
