edge_id,source,target,osm_id,highway,name,maxspeed,oneway,lanes,surface,refs,geometry,is_reverse,length_m,maxspeed_kmh,cost_s,from_cell,to_cell,lca_res
93,1708252155,1708252110,158669303,residential,Fredsgatan,30,,,asphalt,"[1708252155, 1708252547, 1708252565, 1708252110]","LINESTRING (17.963478000000002 59.36539500000001, 17.9634874 59.36540900000001, 17.9634919 59.36542360000001, 17.9634913 59.3654384)",false,4.9347024,30.0,0.59216434,612639521709752319,612639521709752319,8
94,1697890098,1697890085,146215703,tertiary,,40,,1,asphalt,"[1697890098, 1697890085]","LINESTRING (17.9733518 59.3651373, 17.973401300000003 59.3651416)",false,2.8451855,40.0,0.2560667,612639521709752319,612639521709752319,8
95,3821681066,3821681061,378782787,service,,20.0,,,asphalt,"[3821681066, 3821680947, 8614458377, 3821681061]","LINESTRING (17.969582000000003 59.358194700000006, 17.9700229 59.358218900000004, 17.9700583 59.358051200000006, 17.970071700000002 59.3579876)",false,50.999092,20.0,9.179837,612639521078509567,612639521078509567,8
96,4988668408,4988668407,509676227,residential,Mjölnerbacken,30,no,,,"[4988668408, 4988668407]","LINESTRING (17.9353936 59.3789553, 17.935338 59.379009800000006)",false,6.8294754,30.0,0.81953704,612639521737015295,612639521737015295,8
97,5062194422,5062194421,519086778,service,,20.0,,,paved,"[5062194422, 10867009644, 10867009643, 5062194119, 5062194421]","LINESTRING (17.942985200000003 59.3746044, 17.9429175 59.3745732, 17.9428418 59.3745489, 17.9427051 59.3745173, 17.9426257 59.3745114)",false,23.288258,20.0,4.191886,612639521774764031,612639521774764031,8
98,6631275579,12104239162,1339831235,residential,Kvarngatan,30.0,,,,"[6631275579, 12104239162]","LINESTRING (17.9414841 59.384963400000004, 17.942420900000002 59.3859858)",false,125.45339,30.0,15.054408,612639521672003583,612639521672003583,8
99,6003114304,6003114303,239240862,secondary,,50,,2,asphalt,"[6003114304, 11224272968, 6003114303]","LINESTRING (17.938984700000002 59.381887600000006, 17.9389204 59.381925300000006, 17.9388525 59.381954300000004)",false,10.571321,50.0,0.76113504,612639521737015295,612639521737015295,8
100,8138023274,8138023275,874125544,service,,20.0,,,asphalt,"[8138023274, 8138023275]","LINESTRING (17.9632574 59.3667668, 17.963009500000002 59.366586000000005)",false,24.524527,20.0,4.414415,612639521705558015,612639521705558015,8
101,8144965237,8144965238,875005654,service,,20.0,,,,"[8144965237, 8144965238]","LINESTRING (17.9680678 59.3607402, 17.9681465 59.36083730000001)",false,11.681849,20.0,2.1027327,612639521709752319,612639521709752319,8
102,8248061999,8248062001,887017582,service,,20.0,,,,"[8248061999, 8248062001]","LINESTRING (17.9594859 59.365467100000004, 17.9592356 59.365545700000006)",false,16.658882,20.0,2.9985986,612639521770569727,612639521770569727,8
103,8144965237,11568845904,24829267,residential,Högklintavägen,30,,,asphalt,"[8144965237, 11568845904]","LINESTRING (17.9680678 59.3607402, 17.9682435 59.3607037)",false,10.752072,30.0,1.2902486,612639521709752319,612639521709752319,8
104,9710664804,12512170582,1056805690,service,,30,,,,"[9710664804, 9710664802, 9710664803, 12512170582]","LINESTRING (17.956963000000002 59.3854897, 17.9570677 59.385459700000006, 17.9577902 59.385315500000004, 17.9578345 59.3853772)",false,58.05085,30.0,6.9661016,612639521663614975,612639521663614975,8
105,9838726727,9838726726,1072294793,living_street,Bergshöjden,20.0,,,,"[9838726727, 9838726717, 9838726718, 9838726719, 9838726720, 9838726726]","LINESTRING (17.9533396 59.3774432, 17.9537578 59.377380300000006, 17.9538534 59.3773604, 17.9538516 59.3772802, 17.9542214 59.3772189, 17.954559200000002 59.3771646)",false,81.55637,20.0,14.680147,612639521676197887,612639521676197887,8
106,9941801066,9941801069,1085000770,service,,20.0,,,asphalt,"[9941801066, 9941801067, 9941801068, 9941801069]","LINESTRING (17.961827200000002 59.3693426, 17.961455 59.3695856, 17.9617583 59.369850500000005, 17.9621019 59.36966150000001)",false,97.021614,20.0,17.463892,612639521705558015,612639521705558015,8
107,9838740869,9838740870,887866457,living_street,Lötsjövägen,20.0,,,asphalt,"[9838740869, 9838740870]","LINESTRING (17.9695566 59.374474000000006, 17.9699193 59.3744213)",false,21.364681,20.0,3.8456428,612639521667809279,612639521707655167,6
108,13351972975,9838740856,1072298608,living_street,Lötsjövägen,20.0,,,,"[13351972975, 9838740856]","LINESTRING (17.9674921 59.37381370000001, 17.967467300000003 59.37377360000001)",false,4.6749864,20.0,0.84149754,612639521667809279,612639521667809279,8
109,10017760737,10017760738,1093761444,service,,20.0,,,,"[10017760737, 10017760738]","LINESTRING (17.974503300000002 59.357733200000006, 17.9745791 59.357364800000006)",false,41.188847,20.0,7.413993,612639521078509567,612639521078509567,8
110,10196990079,10196990080,1114894868,service,,20.0,,,asphalt,"[10196990079, 10196990080]","LINESTRING (17.9610133 59.3672248, 17.9607397 59.3670033)",false,29.101877,20.0,5.238338,612639521770569727,612639521770569727,8
111,10864485396,10864485398,1168228482,service,,20.0,,,,"[10864485396, 10886483232, 10864485397, 10864485398]","LINESTRING (17.9565218 59.3765714, 17.956557200000002 59.3765967, 17.9568343 59.3767945, 17.9565424 59.3769027)",false,50.922832,20.0,9.16611,612639521667809279,612639521667809279,8
112,11998003692,11998003695,1294618562,service,,20.0,,,asphalt,"[11998003692, 11998003696, 11998003695]","LINESTRING (17.9767783 59.3666119, 17.976815300000002 59.3666575, 17.976827800000002 59.366672900000005)",false,7.339848,20.0,1.3211727,612639521697169407,612639521697169407,8
113,11998014466,11998014467,1294620612,service,,20.0,,,asphalt,"[11998014466, 12055245330, 11998014464, 11998014467]","LINESTRING (17.978860100000002 59.367113200000006, 17.9787788 59.367126000000006, 17.978688000000002 59.3671403, 17.9787904 59.367297300000004)",false,28.60222,20.0,5.1484,612639521697169407,612639521697169407,8
114,12056011642,12056156809,1301621740,service,,20.0,,,,"[12056011642, 12056156810, 12056156809]","LINESTRING (17.976158400000003 59.3669802, 17.975999 59.366921500000004, 17.975952500000002 59.3669043)",false,14.398666,20.0,2.59176,612639521697169407,612639521697169407,8
115,13828067059,12104239162,1513536856,residential,Kvarngatan,30.0,,,,"[13828067059, 12104239162]","LINESTRING (17.9427722 59.3863508, 17.942420900000002 59.3859858)",false,45.199055,30.0,5.423887,612639521672003583,612639521672003583,8
116,12953812450,12953812441,1409723345,tertiary,,30,,,asphalt,"[12953812450, 12953812461, 12953812449, 12953812448, 12953812441]","LINESTRING (17.929481600000003 59.3759889, 17.9294413 59.375990800000004, 17.9293994 59.375984200000005, 17.9293659 59.37596980000001, 17.929358500000003 59.375962200000004)",false,8.2028475,30.0,0.9843417,612639521734918143,612639521734918143,8
117,13011552880,13011552879,1415875194,service,,20.0,,,,"[13011552880, 13011552879]","LINESTRING (17.957488100000003 59.3872015, 17.9575867 59.3872159)",false,5.808216,20.0,1.0454788,612639521674100735,612639521674100735,8
118,13011552883,13011552881,1415875195,service,,20.0,,,,"[13011552883, 13011552881]","LINESTRING (17.957620300000002 59.38691360000001, 17.9576697 59.3868061)",false,12.27639,20.0,2.20975,612639521674100735,612639521674100735,8
119,13481986501,13481986541,1470049874,service,,20.0,,,,"[13481986501, 13481986541]","LINESTRING (17.958211000000002 59.381156700000005, 17.9585423 59.3810493)",false,22.241144,20.0,4.0034056,612639521663614975,612639521663614975,8
120,2696332535,8838981260,973077633,secondary,Enköpingsvägen,60,yes,2,asphalt,"[2696332535, 9006455816, 423900, 11343897136, 11343897137, 262307415, 423890, 8838981262, 8838981260]","LINESTRING (17.9768119 59.3811168, 17.9772302 59.381037500000005, 17.9775634 59.3809617, 17.977797600000002 59.380903700000005, 17.9780309 59.38083640000001, 17.978355800000003 59.3807357, 17.9787377 59.38059930000001, 17.979051000000002 59.38048070000001, 17.9791113 59.3804571)",false,150.25052,60.0,9.015031,612639521669906431,612639521669906431,8
121,1077576000,423904,283013621,secondary,Enköpingsvägen,60,yes,2,asphalt,"[1077576000, 11343897121, 423906, 11343897120, 2467152992, 11343897119, 423904]","LINESTRING (17.9717767 59.3809874, 17.9721118 59.3810622, 17.972541200000002 59.381139700000006, 17.972951300000002 59.381202900000005, 17.9733708 59.3812476, 17.973735100000003 59.38127600000001, 17.9741566 59.381296600000006)",false,139.91235,60.0,8.394741,612639521669906431,612639521669906431,8
122,10009336099,25422159,43015460,tertiary,Tritonvägen,40,yes,1,asphalt,"[10009336099, 1512837071, 1017320874, 7320464394, 4301052228, 25422159]","LINESTRING (17.969556400000002 59.3563029, 17.9700101 59.3562451, 17.970282100000002 59.3562385, 17.9706958 59.3562633, 17.970792 59.3562664, 17.9710898 59.356280100000006)",false,87.95638,40.0,7.9160748,612639521078509567,612639521078509567,8
123,51214275,4133673175,1068575935,tertiary,Rissneleden,30,yes,,asphalt,"[51214275, 9809173912, 9809173911, 9809173910, 9809173908, 9809173907, 10866932645, 9809173905, 4133673175]","LINESTRING (17.9417569 59.37079610000001, 17.941792200000002 59.37087030000001, 17.9417952 59.37090920000001, 17.941763 59.3709749, 17.9417209 59.3710266, 17.941628 59.371089100000006, 17.9411476 59.3712633, 17.9410838 59.3712864, 17.940788700000002 59.37137920000001)",false,92.77413,30.0,11.132895,612639521774764031,612639521774764031,8
124,3705415384,56542944,367226887,tertiary,Landsvägen,40,,,asphalt,"[3705415384, 6204053765, 56542940, 56542942, 6204054250, 6204054251, 6204053766, 56542944]","LINESTRING (17.9730478 59.359553000000005, 17.9734111 59.3593738, 17.9737343 59.359198000000006, 17.9742751 59.3588741, 17.9744298 59.358775200000004, 17.974556800000002 59.3586685, 17.9746415 59.358557700000006, 17.974716100000002 59.35844650000001)",false,156.96222,40.0,14.126599,612639521078509567,612639521078509567,8
125,103853893,6003114310,11629557,unclassified,Madenvägen,50,,2,asphalt,"[103853893, 1142146403, 6003114311, 103854053, 6003114310]","LINESTRING (17.938909600000002 59.381364600000005, 17.9391165 59.381326900000005, 17.9393536 59.3812622, 17.9395169 59.381147000000006, 17.9395701 59.38105830000001)",false,53.790913,50.0,3.8729455,612639521737015295,612639521737015295,8
126,13303109149,103885473,1450461074,tertiary,Rissneleden,50.0,yes,,,"[13303109149, 13303109150, 13303109151, 13303109152, 103885473]","LINESTRING (17.940337500000002 59.37919050000001, 17.940451200000002 59.379173200000004, 17.940651000000003 59.379150700000004, 17.940968400000003 59.3790959, 17.9410819 59.379095400000004)",false,43.720432,50.0,3.147871,612639521737015295,612639521737015295,8
127,262450762,105411327,235364739,residential,Gamla Enköpingsvägen,50,,,asphalt,"[262450762, 297736549, 105411325, 105411327]","LINESTRING (17.9544538 59.3805611, 17.954676300000003 59.3805648, 17.955025300000003 59.380557100000004, 17.955665500000002 59.38053)",false,68.77525,50.0,4.951818,612639521676197887,612639521663614975,7
128,105412835,105412834,43040926,unclassified,Ursviksvägen,30,,,asphalt,"[105412835, 2026973122, 13369231747, 105412834]","LINESTRING (17.9579297 59.38298760000001, 17.958209200000002 59.382899, 17.9583409 59.38288300000001, 17.958881400000003 59.382817300000006)",false,57.780666,30.0,6.93368,612639521663614975,612639521663614975,8
129,105418868,105418870,24269438,residential,Grahamsvägen,30,,,asphalt,"[105418868, 2433890112, 105418869, 105418870]","LINESTRING (17.9559852 59.381326800000004, 17.956178 59.38169010000001, 17.956334000000002 59.381832100000004, 17.9565015 59.381927000000005)",false,74.129425,30.0,8.895531,612639521663614975,612639521663614975,8
130,103885442,10886483310,1072296379,living_street,,20.0,,,,"[103885442, 10886483240, 10886483222, 117423293, 10886483310]","LINESTRING (17.9571347 59.3777781, 17.9572039 59.3777581, 17.957411800000003 59.377698, 17.958246300000003 59.3774567, 17.958269100000003 59.3773995)",false,78.887146,20.0,14.199687,612639521667809279,612639521667809279,8
131,234629054,234629044,24324695,residential,Ripvägen,30,yes,,asphalt,"[234629054, 234629053, 234629051, 234629050, 234629046, 234629044]","LINESTRING (17.949440000000003 59.369933700000004, 17.949327800000002 59.369846800000005, 17.9489981 59.3695572, 17.948873300000002 59.369434700000006, 17.9484591 59.368950100000006, 17.948482300000002 59.3689072)",false,127.86138,30.0,15.343366,612639521766375423,612639521766375423,8
132,258312747,262675645,283013626,unclassified,Råstakopplet,40,,,asphalt,"[258312747, 2533614009, 2100774069, 262675645]","LINESTRING (17.978075800000003 59.3814464, 17.9781023 59.3813898, 17.9781105 59.3813308, 17.9779632 59.381064900000005)",false,43.76809,40.0,3.9391282,612639521669906431,612639521669906431,8
133,263774430,9922261240,24324674,residential,Oskarsvägen,30,,,asphalt,"[263774430, 263774428, 263774427, 263774426, 9922261240]","LINESTRING (17.9526918 59.373485800000005, 17.9526003 59.373989300000005, 17.9526174 59.374124800000004, 17.9527776 59.374382000000004, 17.952941000000003 59.374525600000005)",false,119.784904,30.0,14.374189,612639521766375423,612639521766375423,8
134,269741068,738091225,1184588884,unclassified,Hallonbergsplan,40.0,yes,,asphalt,"[269741068, 738091225]","LINESTRING (17.969266400000002 59.375762400000006, 17.9692618 59.3756647)",false,10.866869,40.0,0.9780183,612639521667809279,612639521667809279,8
135,277290451,539165591,25443754,residential,Stjärnvägen,30,,,asphalt,"[277290451, 277290450, 277290449, 539165591]","LINESTRING (17.9656525 59.384092900000006, 17.9654972 59.384057000000006, 17.964738200000003 59.383890900000004, 17.964571600000003 59.383828400000006)",false,68.15805,30.0,8.1789665,612639521663614975,612639521663614975,8
136,56542926,56542929,44092928,tertiary,Landsvägen,40,yes,2,asphalt,"[56542926, 1949589934, 279361307, 6204053744, 56542929]","LINESTRING (17.962058900000002 59.3605444, 17.962288400000002 59.3606156, 17.9631578 59.36088, 17.9633057 59.3609529, 17.9634253 59.3610278)",false,94.99616,40.0,8.549654,612639521086898175,612639521086898175,8
137,1077575987,423912,45921885,tertiary,,40,,2,asphalt,"[1077575987, 432964349, 516673036, 423912]","LINESTRING (17.9724873 59.378907500000004, 17.9724597 59.378872900000005, 17.9724511 59.3788173, 17.9725022 59.3787438)",false,19.024544,40.0,1.7122089,612639521669906431,612639521669906431,8
138,1077575947,103884226,1087921735,tertiary,Rissneleden,30,yes,,asphalt,"[1077575947, 103884226]","LINESTRING (17.9720733 59.3764952, 17.9722353 59.376523600000006)",false,9.704215,30.0,1.1645058,612639521707655167,612639521707655167,8
139,262675551,262675557,24261464,secondary_link,,60,yes,1,asphalt,"[262675551, 11343897125, 2696332539, 2696332541, 262675557]","LINESTRING (17.976718700000003 59.3812566, 17.976615300000002 59.381321500000006, 17.9765541 59.3813772, 17.9765111 59.3814416, 17.976497900000002 59.3815103)",false,31.630304,60.0,1.8978182,612639521669906431,612639521669906431,8
140,1601796247,262935099,45921878,tertiary,Järnvägsgatan,30,,2,asphalt,"[1601796247, 262935099]","LINESTRING (17.9516528 59.366589700000006, 17.9517552 59.366554300000004)",false,7.0111256,30.0,0.8413351,612639521770569727,612639521770569727,8
141,2386908015,263773134,230162716,residential,Tuppstigen,30,,,asphalt,"[2386908015, 263773134]","LINESTRING (17.951229400000003 59.374474400000004, 17.9516537 59.374573700000006)",false,26.449608,30.0,3.1739528,612639521766375423,612639521766375423,8
142,263774432,310085050,1178181419,residential,Alms väg,30,,,asphalt,"[263774432, 310085050]","LINESTRING (17.953043400000002 59.372275900000005, 17.9544852 59.3723898)",false,82.652695,30.0,9.9183235,612639521766375423,612639521766375423,8
143,267952204,12132472452,1310652389,living_street,Esplanaden,20.0,,2,asphalt,"[267952204, 304089483, 12132472452]","LINESTRING (17.9657068 59.3628707, 17.965770600000003 59.362926800000004, 17.965811600000002 59.362961600000006)",false,11.723358,20.0,2.1102045,612639521709752319,612639521709752319,8
144,8254871434,269741068,1184588564,unclassified,Hallonbergsplan,40.0,yes,,asphalt,"[8254871434, 269741068]","LINESTRING (17.969328400000002 59.375883900000005, 17.969266400000002 59.375762400000006)",false,13.9591675,40.0,1.2563251,612639521667809279,612639521667809279,8
145,10057311037,274909364,1428934309,living_street,Vackra vägen,30,no,2,asphalt,"[10057311037, 13135731957, 10057311038, 274909364]","LINESTRING (17.97363 59.36558290000001, 17.9736944 59.3656864, 17.973740900000003 59.3657891, 17.973747200000002 59.365829000000005)",false,28.244007,30.0,3.3892808,612639521709752319,612639521709752319,8
146,443408879,423939,292093247,tertiary,Ursviksvägen,40,,4,asphalt,"[443408879, 12033775690, 423939]","LINESTRING (17.9607993 59.369187100000005, 17.960837400000003 59.369246100000005, 17.960875400000003 59.3693019)",false,13.474033,40.0,1.2126629,612639521705558015,612639521705558015,8
147,429341139,103854061,36917623,service,,20.0,,,,"[429341139, 103854061]","LINESTRING (17.9415464 59.3803229, 17.9415167 59.3802067)",false,13.029881,20.0,2.3453784,612639521737015295,612639521737015295,8
