id_a,id_b,dtw_distance,max_dtw_distance,min_dtw_distance,bearing_diff,overlap_pct,match_type
33,1229,0.9189699192750833,2.091560948878749,0.05882524464764928,10.073492070293469,100.0,1:1_SYMMETRIC
34,2219,2.9011301852461053,5.887503846957961,0.4110329622521007,0.9628455609422417,100.0,1:1_SYMMETRIC
39,1560,1.718951320089079,7.796146829633061,0.10073180056071496,2.708489080907327,100.0,1:1_SYMMETRIC
40,2529,3.0716855051863092,3.1432544910284133,3.0001165193442048,3.448708753809342,100.0,1:1_SYMMETRIC
44,154,1.0682900453688657,1.837215594141638,0.2993644965960933,0.9452984217110725,99.2661984079698,1:1_SYMMETRIC
45,995,0.42754190065810405,0.77062585361818,0.2321895627331434,0.6397681427419002,100.0,1:1_SYMMETRIC
47,1283,2.2224287426500138,3.4476222748279923,0.339307845620607,0.5441801955154801,100.0,1:1_SYMMETRIC
48,2463,0.3182107272923202,0.4362864476895822,0.15612214865637777,5.75287487642413,73.43013816589394,1:1_SYMMETRIC
49,1104,2.353420595662413,5.661705399051536,1.3086818203242403,1.9810951147764797,100.0,1:1_SYMMETRIC
50,2060,1.4198195923680266,4.322839357517898,0.03260215583851172,11.446622789842877,100.0,1:N_SPLIT
50,871,16.865807047375945,27.346399408241556,1.6129824739270007,2.4578899664669507,74.27899919635186,UNIDIRECTIONAL_PARTIAL
50,870,22.01907775076288,40.170885247047195,1.888766831032104,27.509419204950234,60.684326196395986,UNIDIRECTIONAL_PARTIAL
52,251,1.8136222458872273,6.7717173247339915,0.0508271548396622,0.707938458229961,100.0,1:N_SPLIT
52,252,20.03181340091027,56.18886421080104,1.8192609506726183,11.55623434369906,50.14206115328758,UNIDIRECTIONAL_PARTIAL
54,1811,0.6064402771416483,1.2984504985283136,0.07978599320217696,2.5040484906242,100.0,1:1_SYMMETRIC
55,1599,1.0711255876588464,1.5940667149152914,0.6054339695967692,0.10847335957708992,100.0,1:1_SYMMETRIC
56,1265,1.8624241248065534,3.9533447192146767,0.7988113359982428,0.9651814438408337,100.0,1:1_SYMMETRIC
57,1277,3.3578180435449996,3.469797429566495,3.277758216548698,2.437620433425707,100.0,1:N_SPLIT
57,1278,6.380747191539188,17.967322905854825,0.6855045984631238,1.1493825569548903,57.19923928193633,UNIDIRECTIONAL_PARTIAL
57,1752,8.435060237652916,17.28833647817148,3.469797429566495,4.586733789831868,100.0,UNIDIRECTIONAL_PARTIAL
61,744,10.067138422190165,17.016312779228617,4.764663274308031,4.59543544011251,100.0,1:N_SPLIT
61,741,15.40940777397339,25.311946227943352,8.800827945281855,25.65995154823628,98.27122222839887,UNIDIRECTIONAL_PARTIAL
61,746,17.802555936429282,20.790687267571244,16.166257234207787,3.5908344033704225,100.0,UNIDIRECTIONAL_PARTIAL
62,747,0.04405030093254599,0.11173796706030954,0.00148138414658832,0.6139942631381246,100.0,1:N_SPLIT
62,749,0.7135235275966402,1.8977273661561318,0.11173796706030954,3.0026662470648375,100.0,1:N_SPLIT
63,12,19.661854366134285,29.716120647060077,11.236002087590107,11.755961581540191,76.69973899825968,CONFLICT
64,868,5.603865998638519,11.540400341459318,2.2080306888620806,14.94598292701744,93.11614637132895,CONFLICT
65,1847,0.9046590553796418,1.9397659931564357,0.05270163232652918,10.622322998451807,100.0,1:N_SPLIT
65,1848,3.8211857087465244,9.992306884374255,0.6853786770533574,29.933470594742857,100.0,UNIDIRECTIONAL_PARTIAL
65,1846,14.78340060063729,41.18027031812556,1.862642347719253,16.01865020226569,70.89733660969091,UNIDIRECTIONAL_PARTIAL
66,2514,0.055817225310321156,0.06991921440881209,0.04059951752227899,0.003914352676929411,100.0,1:1_SYMMETRIC
67,54,2.7563625600324437,5.543117501182073,0.6979943501948056,1.1538392821229877,100.0,1:N_SPLIT
67,53,10.903854470079704,13.622033410253225,7.833251808242901,26.641246526376904,100.0,1:N_SPLIT
69,868,1.6667513679838237,2.2979522513139834,0.678481578800687,7.167202685431448,66.60877134298102,1:1_SYMMETRIC
71,1813,4.424892000193179,5.278235004123536,3.321314859401738,4.75279258300003,76.91946280016357,1:N_SPLIT
71,1811,14.377962108628822,39.55992907176206,1.2984504985283136,5.1487091907415845,65.72197542525036,UNIDIRECTIONAL_PARTIAL
75,803,5.019102767505285,5.028627649804342,5.0095778852062285,0.6258515981760411,100.0,1:N_SPLIT
